PtO2,mp-20119,-0.1337816975000005
WO3,mp-19342,-2.1856227584375
V3O8,mp-1179363,-1.5643296027272735
CuO2,mp-654801,-0.4011094291666672
Li2O2,mp-1097030,-1.3826027960416658
Al2O3,mp-1245196,-3.1952910493500006
LiO8,mp-1235185,-0.4228384848148142
SiO2,mp-559605,-3.034717831388889
HfO2,mp-1244883,-3.7913379063235286
Sb2O3,mp-1202960,-1.7200139832499999
CrO,mp-1273363,-1.871235159374999
Al2O3,mp-1182923,-3.3313937072499997
V2O3,mp-776630,-2.4746670432500006
Mn5O8,mp-752536,-1.8869411268965517
Tl2O3,mp-1216564,-0.9885994905833335
SiO2,mp-972808,-3.263289973333333
V2O5,mp-1245315,-1.8156721094880952
V6O11,mp-849537,-2.4528051221323524
Y2O3,mp-1178770,-3.848603023416666
Zr4O,mp-1215377,-1.2409837577500005
MgO2,mp-1245393,-1.6639093966666667
HgO2,mp-2278,-0.04447655416666644
SiO2,mp-639733,-3.250463893055556
VO2,mp-2214678,-2.2829329583333333
Mn2O3,mp-1204718,-1.9377965001724136
TeO6,mp-1178936,0.1281020129761907
B6O,mp-1346,-0.8054543612499998
Nd2O3,mp-1045,-3.7823107177499993
RuO4,mp-554791,-1.1829915167499991
V2O5,mp-720166,-2.16238627625
RuO2,mp-825,-1.458510094166666
Co9O13,mp-1343966,-1.0149522890340912
AlO3,mp-35200,-1.5881399403124998
W17O47,mp-1179617,-0.8777553287695312
Ti3O7,mp-1205462,-2.692169147624999
WO3,mp-559122,-2.1851881034375005
Ge7O23,mp-1181291,-0.7974630218749988
HgO2,mp-557266,-0.06692830499999936
V2O3,mp-1178852,-2.2267843552500013
V2O5,mp-1410508,-2.2339738855357143
SnO2,mp-560417,-1.9742289995833329
Cr5O7,mp-1046050,-1.8835610463541659
Sb26O53,mp-675957,-1.404030312832279
Nd2O3,mp-2763,-3.7525647602500003
SiO2,mp-1256614,-3.252961453055556
Na2O,mp-776952,-1.3594412228400385
Fe5O8,mp-510746,-1.4787651759615381
Ta6O,mp-1218065,-0.6460774105357144
MoO3,mp-1244966,-1.3995526857624998
SiO2,mp-555165,-3.241514365416666
Al2O3,mp-1244928,-3.193667336550001
Nd2O3,mp-7954,-3.567261510249999
WO3,mp-1330336,-0.9735583736458331
Co29O40,mp-705563,-1.1926545190579705
La2O3,mp-1180635,-3.6410362472500006
CoO,mp-19275,-1.1533800081250014
VO2,mp-2506972,-2.4211997658333337
V3O5,mp-622497,-2.5191074023437494
Ta2O,mp-27873,0.2180765037499993
UO4,mp-1178853,-2.5150132969999994
Bi2O3,mp-23262,-1.6623086632499997
MoO4,mp-1180203,-1.0713432160000012
Ag2O3,mp-11872,-0.18990532891666662
In2O3,mp-1194571,-1.9559857004999999
SiO2,mp-561301,-2.7747465642361107
DyO2,mp-1206731,-3.1689115091666658
SiO2,mp-559740,-3.2259212749999997
VO2,mp-19094,-2.4811238941666667
SiO2,mp-558200,-3.1947199708333325
B2O3,mp-1245212,-2.676725261116666
VO2,mp-714931,-1.9945287033333325
Al2O3,mp-1244878,-3.22237721545
K2O,mp-998914,-1.2071325499166665
MgO,mp-1065577,-3.016731879374999
Al2O3,mp-1244898,-3.1976055862500004
SiO2,mp-556591,-3.252889011944445
UO3,mp-616580,-3.4788895735625003
V3O7,mp-622640,-2.3393280882916665
FeO,mp-18905,-1.071980789375
MnO2,mp-33009,-1.776852030143677
U3O8,mp-1102356,-3.70715760090909
Fe2O3,mp-1205415,-1.5305111627500003
PbO2,mp-1180019,-0.8588291163888889
SiO2,mp-560954,-3.098823094166667
Na2O,mp-2352,-1.438959773951149
Li2O,mp-1245009,-1.9001711054330064
SrO10,mp-1179215,-0.13227722128787825
SnO2,mp-1041584,-2.1079658949999995
TmO3,mp-1178953,-2.0973295844791666
Cr4O9,mp-1041443,-1.695808096826923
Os3O,mp-1186373,0.6629625728124982
CrO2,mp-1041961,-1.872926552500001
Sm32O21,mp-579102,-2.352396579693397
Fe3O4,mp-1181340,-1.5217770564285706
SiO2,mp-556553,-3.176165194166666
Tl2O,mp-551470,-0.8175716401388886
CuO,mp-1064456,-0.9423505643749994
Mn9O13,mp-1045833,-1.7981918479604246
Al2O3,mp-1245234,-3.21814705495
Mo4O11,mp-540786,-1.9403778249166672
SnO2,mp-12978,-2.0901844875
Rb2O3,mp-2571,-1.0246046407500002
Mn15O32,mp-776603,-1.6322392267865
Au3O,mp-984358,0.19621779031249975
Ti3O2,mp-978968,-2.3531221695000015
C61O2,mp-1197923,0.28260876325396656
Sb3O8,mp-1197211,-1.616639982424243
Ti6O11,mp-30524,-3.435793845955881
SiO2,mp-1249332,-3.2552868273148152
Bi2O3,mp-22891,-1.3005135072500003
SiO2,mp-557933,-3.2603522379166665
Sb3O14,mp-1203602,-0.05393075279411702
VO2,mp-1245059,-2.265792215539215
Cr2O3,mp-1245247,-1.9968542129999989
CoO2,mp-1226115,-0.4248517041666666
CrO2,mp-19177,-2.0485490575000007
V2O3,mp-1178873,-2.2894799532500003
CrO3,mp-778667,-1.4811590184374994
La2O3,mp-33032,-2.9842313812500003
Cr8O21,mp-558855,-1.6868573204741382
Fe4O13,mp-1181334,-0.33057480375000003
Mn3O4,mp-1180876,-1.8650534316133016
SiO2,mp-34150,-2.9267055931249994
Fe3O4,mp-612405,-1.4686314514285712
Ti3O4,mp-755875,-3.133416626428572
IO6,mp-1181130,0.27593793249999976
CoO2,mp-32686,-1.0733124825000004
Si17O37,mp-1194828,-2.919964677569444
SiO2,mp-985590,-3.264198503333333
MoO3,mp-1369275,-0.9672751736458333
CoO2,mp-754748,-1.0758486366666666
BrO,mp-1207019,0.700398650625
UO2,mp-1597,-3.751292435833333
EuO3,mp-1184436,-1.5803302753125008
SiO2,mp-600083,-3.253381040111112
Mo3O8,mp-1323723,-1.6276092409090912
Ni2O3,mp-1220143,-0.58661739625
SiO2,mp-560527,-3.257895249583333
ZrO2,mp-1100824,-3.2087237447222225
Si6O13,mp-731864,-2.901755155986842
CaO,mp-1245200,-2.9651523397750004
BrO3,mp-1182115,0.20555889718749976
VO2,mp-25283,-2.3183095983333337
Rb2O,mp-776890,-1.1195219729166663
ErO3,mp-1025483,-2.0780716140625
NpO2,mp-2616,-3.6020523754166667
NiO3,mp-1209929,0.4394108034374993
In2O3,mp-1105699,-1.7516488017500003
LiO2,mp-1094129,-0.5353442569444447
Mo4O9,mp-1047895,-1.8646877591346167
TlO,mp-1179154,-0.9136354760416663
As2O5,mp-555434,-1.561466546607143
UO11,mp-1103007,-0.827707921354167
Ti4O7,mp-12205,-3.409328332689394
TeO3,mp-1403480,-1.3092203588541667
PbO,mp-20878,-1.4507499668749997
Ni5O7,mp-1046095,-0.8261905846874994
Rb2O2,mp-1209332,-0.8993902681249999
Bi19O30,mp-773884,-1.5874396635204087
Al2O3,mp-2254,-3.4104273434999994
SiO2,mp-557024,-3.2117630493750005
Fe3O4,mp-715438,-1.5676611264285714
TeO2,mp-2739,-1.4844739238888878
SiO2,mp-600084,-3.254129286249999
SnO2,mp-1392145,-0.25524985416666723
SiO2,mp-1257168,-3.244949509388889
TiO,mp-1245294,-2.593159892741667
Al8O3,mp-1244893,-1.3900339537500002
SbO2,mp-230,-1.8383396987500003
SiO2,mp-555556,-3.258615607291666
W3O8,mp-19066,-2.1254266490909104
CrO3,mp-1389926,-1.3555544053125006
CoO2,mp-1244867,-0.4473138366111117
IO3,mp-1181185,-0.5099334865625007
Gd2O3,mp-1224674,-3.6891500632499996
V2O5,mp-1245005,-1.779725379107143
NiO2,mp-1354141,-0.6123401216666662
P2O5,mp-1244897,-1.7251464830119057
TiO2,mp-1008677,-3.2005788036111107
UO2,mp-865305,-3.6254693424999993
ZnO2,mp-8484,-1.059292405
NaO5,mp-1180210,-0.10271097005028669
MgO2,mp-1180260,-1.4981985391666666
Fe2O3,mp-1178392,-1.5949996160000004
V2O3,mp-21579,-2.5353110695000014
Ga2O3,mp-1244938,-2.102702635875
WO3,mp-636284,-2.1837679753125006
MoO2,mp-1047075,-1.9424423908333341
Cl2O,mp-29537,0.003050824583333759
SO6,mp-1196265,-0.304080053898809
Pb2O3,mp-20078,-1.3941085852500001
N2O,mp-1180215,0.7845327193055548
V2O3,mp-776688,-2.43992896175
Ga3O5,mp-1212686,-2.0081997951562496
W25O73,mp-649605,-2.171553055293367
As2O5,mp-1788,-1.561286668035714
TiO,mp-2664,-2.6361484060416682
Al2O3,mp-755483,-3.33631400325
IrO2,mp-1095353,-1.165934713333332
KO3,mp-998913,-0.6610254223125
V2O3,mp-715514,-2.524090879250001
SiO2,mp-553945,-3.2566133048958332
Al2O3,mp-1244982,-3.23339913875
Al38O21,mp-1245113,-1.854039991588984
Al2O3,mp-1245037,-3.2354992366500004
V2O5,mp-1244901,-1.76115318872619
TiO2,mp-2657,-3.4652649436111105
Ce17O32,mp-673643,-3.936972465204081
Ta11O2,mp-673681,-0.5012447498076912
Fe2O3,mp-685153,-1.482497060875
RuO2,mp-8909,-1.3917489341666662
Al2O3,mp-759943,-3.3921790673749994
Al2O3,mp-752826,-3.3485720224500004
Cr2O3,mp-776873,-2.3257145949999996
SbO2,mp-1044716,-1.5224521891666665
SeO2,mp-559545,-1.1421097099479163
Sn2O,mp-1206688,-0.6839526062499998
SiO2,mp-556376,-2.844653948333333
SiO2,mp-639748,-3.236416021296297
RhO3,mp-1219486,-0.3580864740624996
ZnO,mp-1093993,-1.7684074206249996
Ti4O7,mp-778663,-3.323425808371212
Fe11O12,mp-705417,-1.4823967371739126
VO2,mp-20974,-2.4257987433333335
Te4O9,mp-27127,-1.4531626050320516
ZnO,mp-2229,-1.6442679193749994
TiO2,mp-1400963,-3.441433640277777
BiO2,mp-1359489,-1.3033649975000006
Al2O3,mp-755175,-3.3553025957499996
SiO2,mp-556564,-2.1836793033333333
MoO2,mp-559140,-1.8283876108333341
CrO3,mp-753740,-1.4550252190624997
SiO2,mp-555497,-3.0180747581944445
WO2,mp-1403606,0.08245838083333368
ReO5,mp-1179307,-1.0639245681250007
Na2O2,mp-1237667,-1.0534693126508619
Mn3O4,mp-1194100,-1.8284571505418725
Bi2O3,mp-558953,-1.06227798675
NiO2,mp-1385278,-0.6172329125000005
TaO3,mp-1001011,-2.7819926528125
Pr7O12,mp-22671,-3.4066843668421054
SiO2,mp-600065,-3.246853269027778
MnO2,mp-19326,-1.8022250418103454
V8O,mp-714972,0.9085914234722215
Fe3O4,mp-1271978,-1.6168438892857142
SiO2,mp-600059,-3.2574653909313724
MoO2,mp-1041993,-1.7414883375000005
Na2O9,mp-1204051,-0.486370350168495
SrO10,mp-1201811,-0.12867525878787814
H2O,mp-990441,-0.3341945424999994
PdO,mp-603251,0.02865824562500041
K2O2,mp-998917,-1.2726050408749998
Si2O3,mp-1179195,-2.166113910250001
Ta2O5,mp-1104837,-3.29199029625
AlO2,mp-1096799,-2.561051075833333
SiO2,mp-667368,-3.2559410142708334
SiO2,mp-559872,-3.2550804888888885
K2O,mp-1223784,-1.0483180982499996
UO4,mp-1178842,-2.538785550999999
ClO2,mp-23207,-0.3537201270833332
Ce16O27,mp-684594,-3.8918215761918593
CrO2,mp-1400837,-1.8571622716666667
Ta2O5,mp-684897,-3.2709312833928577
FeO2,mp-796259,-1.2189689583333323
CeO2,mp-1062989,-3.1618175741666668
Fe5O8,mp-1225001,-1.4570538023076922
Fe9O10,mp-759037,-1.502765459342105
P2O3,mp-368,-1.9612690285833323
TiO2,mp-1245321,-3.3196056265
Cr3O8,mp-1388338,-1.3520642181818168
Np2O3,mp-1186221,-3.1227264787500006
Mn2O5,mp-1104282,-1.1519838470874382
Nb12O29,mp-1470,-3.039989624847562
Si5O8,mp-1179651,-2.718495281538461
Yb3O7,mp-1215902,-1.6330433666249988
Mo5O14,mp-1239172,-1.9243859640789465
Eu3O4,mp-1182716,-3.233142692857143
Mo2O5,mp-1043432,-1.8582361719642861
Ti3O5,mp-1245031,-3.170249459987981
PtO,mp-11540,0.20535314562500062
SiO2,mp-532105,-3.2563277579320986
U3O10,mp-1179123,-3.0064908328846163
Ga2O3,mp-886,-2.269760045249999
Al2O3,mp-1245254,-3.18890047685
Al2O3,mp-1245036,-3.1961943503500003
V5O7,mp-1046039,-2.2834318480208324
IrO2,mp-1014261,-0.9985106158333323
CrO3,mp-772550,-1.4982170621875008
Al2O3,mp-1245052,-3.23553327685
SiO2,mp-1200292,-3.2577565937152775
FeO2,mp-1443203,-1.1142926124999992
BiO2,mp-1343531,-1.3980303549999995
Fe2O3,mp-557546,-1.180057743916666
Al2O3,mp-1245262,-3.26711454515
CO2,mp-995224,-1.472878944999999
CrO,mp-1178416,-1.880040594375
Cs2O2,mp-1063779,-0.8815768783405171
PtO,mp-7947,-0.5849436993749997
W11O12,mp-1191069,-0.3408209297826078
Fe32O35,mp-863766,-1.4758716857649243
LaO2,mp-1206559,-3.090755500833333
V16O3,mp-30064,0.7288839665131587
Cu3O4,mp-1147673,-0.7988609842857143
Mn2O3,mp-1172875,-2.0146832197974134
IrO3,mp-1022963,-0.9393079340624997
V2O5,mp-1245096,-1.7820788353928567
WO3,mp-825726,-2.1824185034375
Bi13O20,mp-32597,-1.616812188636364
Mo2O5,mp-1412716,-1.889589565535714
Na2O2,mp-1061395,-1.066447932650862
V9O22,mp-1101328,-2.2247307613709677
AlO,mp-8023,-1.5527517843749994
Li2O,mp-1245224,-1.9123361889624182
SiO2,mp-1244968,-3.021581893382353
Al2O3,mp-1245211,-3.3855958572500002
P2O5,mp-1245177,-1.6366872901547616
Ni9O10,mp-656884,-1.1089790488157898
SiO2,mp-6947,-3.0719684258333326
Bi2O3,mp-1091371,-1.5713421462500001
CdO2,mp-1096866,-0.4782603225
Sb4O9,mp-1041270,-1.5650896368269236
In2O3,mp-644741,-1.75423659275
TeO2,mp-2237,-1.2703934813888882
SiO2,mp-556588,-2.964827700833333
V2O5,mp-755235,-2.2790406448214284
H2O,mp-634812,-1.2140931912499997
V10O9,mp-705541,-1.7892006483552636
SiO2,mp-553993,-3.228607130624999
VO2,mp-1245012,-2.245294799558823
Al2O3,mp-776475,-3.3975497475
CrO2,mp-25302,-1.8409973425000008
WO3,mp-2285488,-2.1826108165625
SiO2,mp-555211,-3.257206244374999
In2O3,mp-22323,-1.9684236792500003
TiO,mp-755300,-2.7960158127083345
SiO2,mp-600022,-3.2519100166666663
NbO2,mp-2533,-2.8709212024999986
MgO,mp-1192043,-2.9908641214583334
ZrO2,mp-755089,-3.792047129999999
CrO,mp-19091,-1.6052790493749995
TiO,mp-1203,-2.8658519930416673
Pr11O20,mp-1209915,-3.26536996516129
V4O7,mp-715493,-2.3157474746590907
SrO10,mp-1179236,-0.5372461603787874
SiO2,mp-600053,-3.251324763214285
ZrO2,mp-755759,-3.779693625833333
Si6O13,mp-673849,-2.183574429144736
Fe3O4,mp-705416,-1.5001353298214286
Ta3O8,mp-727194,-3.1582463143181823
MnO2,mp-510408,-1.7769330751436787
V4O7,mp-21018,-2.3086391105681825
Ti3O5,mp-8057,-3.375653204843749
Ti3O,mp-557812,-1.564868585520833
SiO2,mp-556132,-3.076896214166666
Li2O,mp-1960,-2.062022011805555
HgO,mp-1077107,-0.636757381875
Ti5O9,mp-748,-3.426137943958334
Dy2O3,mp-2345,-4.0104446312499995
P2O9,mp-31272,-0.8722408700378785
Y2O3,mp-1244888,-3.7292717170166667
Er2O3,mp-2460,-4.009628218583333
Pu2O3,mp-33216,-3.3482091922500006
SnO2,mp-1401382,-1.9168586791666666
SiO2,mp-600063,-3.256354682222222
SiO2,mp-1249090,-3.2507816885784306
Al2O3,mp-1247846,-3.2128463122499995
LiO8,mp-1235252,-0.4189603914814815
MgO,mp-1245143,-2.7127326877500004
Ga2O3,mp-13134,-1.9856849342499998
SiO2,mp-556961,-3.262798280416666
ReO3,mp-20741,-2.134461209687501
CaO,mp-2605,-3.3066555393749995
YbO3,mp-1206160,-1.4151038003125
Fe3O4,mp-1271821,-1.621673001785714
Mo2O7,mp-1180296,-1.3725927406944436
Eu2O3,mp-1182469,-3.185170473000001
ThO,mp-1206987,-2.9934990693750008
MnO2,mp-1371977,-1.6002409034770106
SeO3,mp-27519,-0.8749718880859376
VO,mp-1287184,-2.085957975625
CsO2,mp-684583,-0.9363046701436778
SiO2,mp-17279,-3.2531743581249994
TiO,mp-673667,-2.712497550327382
Fe2O3,mp-715572,-1.6306771785000003
PbO,mp-677074,-1.0615395518749997
MnO2,mp-1354190,-1.7813085463936769
Ga2O3,mp-1245167,-2.11291155425
