Pr2NiO4,mp-505093,-2.958581856785714
Pr2NiO4,mp-18839,-2.932907479285714
PrNiO3,mp-19170,-2.40642400425
Pr10Ni5O22,mp-1173634,-2.4493523346621617
Pr(NiO3)2,mp-1378393,-1.2967616280555552
PrNiO3,mp-22280,-2.410344111249999
Pr2NiO4,mp-19434,-2.956045346428571
Pr8Ni4O17,mp-1173645,-2.802378728232758
