mp-1102569,ThO2,-4.218937641666667,-9.988016199166667
mp-715035,VO2,-2.4234353085416678,-8.749196472708334
mp-1745,Sm2O3,-3.8302273792499997,-8.68567506
mp-1245284,V2O5,-1.786947846916667,-7.915698660666668
mp-856161,CoO2,-0.9176587375000006,-6.584890476666668
mp-1245157,MgO,-2.7057205278750005,-5.9792049085
mp-1219421,Si3O8,-2.1058878013636364,-7.183111781363636
mp-16964,SiO2,-3.2603475063888885,-8.366579323888889
mp-1042045,NiO2,-0.32835993416666653,-5.552864635
mp-1180065,NdO3,-1.9461271334374999,-6.848180525
mp-684904,K2O,-1.2086456532499998,-3.5978078549999997
mp-1778,BeO,-3.096913821875,-7.43996461
mp-13161,ZnO,-1.0743262693749998,-4.17754243
mp-8022,Al2O,-0.14195894624999936,-4.287905736666667
mp-11107,Ac2O3,-3.73843166625,-8.354914896
mp-2735,PaO,-2.7751250093750013,-10.005801695
mp-974336,HoO,-3.125045046875,-7.8895938375
mp-1105118,As2O3,-1.6098867572499997,-6.441547346
mp-1179959,Pb2O3,-1.3763737442500001,-5.829445799
mp-1215,Ti2O,-2.0359864318055565,-8.948544013333334
mp-1244996,V2O5,-2.171878444916666,-8.300629258666666
mp-1406596,BiO2,-0.9935134258333326,-5.571468943333333
mp-755749,Cr2O3,-2.320675543249999,-9.149907758
mp-559091,SiO2,-3.2636546983333328,-8.369886515833333
mp-755333,HgO2,-0.034384917499999425,-3.4334041799999997
mp-1245047,VO2,-1.9061917565196085,-8.231952920686275
mp-1354468,MnO2,-1.7100597915325682,-8.061857363055557
mp-560708,SiO2,-3.2583288449999994,-8.3645606625
mp-1190533,MgO,-2.940948169791666,-6.214432550416666
mp-1044722,BiO2,-1.4055440341666667,-5.983499551666667
mp-766450,Ni6O7,-1.0793992616346146,-6.410756266153846
mp-558931,SiO2,-3.0051423914583335,-8.111374208958333
mp-1245116,SnO2,-1.4430982873888891,-6.077414713222222
mp-1408708,WO3,-2.1809098584375004,-9.130458949375
mp-1044853,TiO2,-3.3311189624999997,-9.260742108888888
mp-1181437,FeO,-0.4292947843750001,-7.137649745
mp-624688,Ta2O5,-2.9327963391071443,-9.854081884285716
mp-1277117,VO2,-2.4134757208333335,-8.739236885
mp-285,Mo17O47,-1.9386162652539056,-8.452216598046874
mp-1244939,CoO,-0.8756098040000004,-6.903113057125
mp-616585,WO2,-1.8692344291666672,-9.486403646666666
mp-22598,In2O3,-1.9978267692499998,-6.066513488
mp-1245910,TeO,-0.30838179270833255,-4.353379094999999
mp-25233,V2O5,-2.278587523392857,-8.407338337142857
mp-1044574,SbO2,-1.7476739816666662,-6.421800202499999
mp-1206505,GdO3,-1.7673502728124992,-8.99639736625
mp-1404844,W3O8,-1.8374630290909097,-8.969090336363637
mp-27484,Tl2O,-0.8204024934722215,-4.044394161666666
mp-1192099,BO3,-0.9142760351041671,-6.29414051125
mp-714904,FeO2,-1.1437978958333328,-7.264930773333333
mp-758800,B84O11,-0.6331808554342112,-7.111943850947369
mp-1041983,BiO2,-1.250690084166666,-5.828645601666666
mp-7087,SiO2,-3.2562616908333335,-8.362493508333333
mp-1102591,TiO2,-3.252319870277777,-9.181943016666667
mp-542622,P4O7,-2.132309022234847,-7.248675477272727
mp-31050,Cl2O7,-0.30357697236111,-4.56178745
mp-1178865,WO5,-1.0272822564583326,-7.309211220833333
mp-756587,TiO2,-3.3909452115277774,-9.320568357916667
mp-1101295,Ti2O3,-3.207780831583334,-9.333990865
mp-1245240,V2O5,-1.7828714655833329,-7.911622279333334
mp-32881,Si3O,-0.7827318765625,-6.088392576875
mp-14024,Zr3O,-1.545164112187499,-9.192611762499999
mp-754071,Pb2O3,-1.31640360425,-5.769475658999999
mp-1094115,Na2O2,-1.094693842650862,-4.229300845
mp-6930,SiO2,-3.257550080277778,-8.363781897777777
mp-1182858,AlO2,-2.672080894166666,-7.218398645
mp-25424,MnO2,-1.7929195551436787,-8.144717126666668
mp-1245017,Y2O3,-3.7318514166166663,-9.2864530887
mp-1182120,BrO3,0.09082146718750028,-4.00745214875
mp-779582,Rb19O3,-0.4510099599431818,-1.9723833013636365
mp-973457,LuO3,-2.0129004003125006,-6.85315456375
mp-1359814,SnO2,-1.85177076,-6.486087185833333
mp-1198787,BaO6,-0.895278879285715,-5.409437051785715
mp-25349,MoO2,-1.6046793625000007,-8.51768854
mp-1245109,ZnO,-1.5444891220000003,-4.647705282625
mp-985587,Al2O3,-3.217256151916667,-7.683499710666667
mp-1018721,HfO2,-3.965886067499999,-10.582741551666667
mp-998916,KO2,-0.9429228959999995,-4.6108483525
mp-684977,Zr27O49,-3.5789703352467117,-9.804965912368422
mp-796240,V3O8,-2.0109120586363645,-8.085932776818183
mp-672237,PbO,-1.4697126289062492,-5.799380519531249
mp-1391102,BiO2,-1.2909595949999992,-5.868915112499999
mp-636827,TiO2,-3.200326958611111,-9.129950105
mp-1245162,V2O5,-2.20287142920238,-8.331622242952381
mp-556859,HgO,-0.63818100125,-3.263365539375
mp-796077,MnO2,-0.33236894847701137,-6.684166520000001
mp-1356781,CoO2,-0.9777052716666669,-6.644937010833334
mp-1025421,SmO3,-1.9870036903125001,-6.8766667575
mp-1374616,SbO2,-1.692762948333333,-6.366889169166666
mp-1355192,FeO2,-1.082914937222222,-7.204047814722222
mp-1195383,As2O3,-1.6237187544166678,-6.455379343166667
mp-1354450,FeO2,-1.15208656861111,-7.27321944611111
mp-11684,SiO2,-3.2275597079166656,-8.333791525416666
mp-557,TeO2,-1.4844556613888884,-5.830016766666667
mp-1182327,BaO4,-1.2040936784999992,-5.5452396355
mp-1172828,WO3,-2.1842140546874997,-9.133763145625
mp-1047386,BiO2,-1.3100867299999994,-5.8880422475
mp-554064,V6O13,-2.366858133092105,-8.620036536578947
mp-667371,SiO2,-3.256023035535714,-8.362254853035713
mp-1364247,Nb2O5,-2.8534538937499994,-9.2728901275
mp-1206669,Rb2O2,-0.953355438125,-3.9169668300000002
mp-773920,Cr5O12,-1.8331058097058819,-8.164017685294118
mp-685006,Ta10O9,-1.5595076351973685,-10.143611566842106
mp-1047762,NiO2,-0.47413472333333334,-5.698639424166667
mp-1042110,Re2O7,-1.9888150779166662,-8.601690116666667
mp-1245049,V2O5,-1.78555071272619,-7.914301526476191
mp-754672,TiO2,-3.470406101944443,-9.400029248333333
mp-644481,ScO,-3.241125881875001,-8.880704790000001
mp-611817,Fe3O4,-0.9403366628571429,-7.397025016428572
mp-638005,SeO2,-1.1534299107812493,-5.6165262108333325
mp-998915,K2O,-1.218728301583333,-3.607890503333333
mp-1858,HfO2,-3.996532089166666,-10.613387573333332
mp-1245174,V2O5,-1.8020406247261906,-7.9307914384761915
mp-1077316,CO2,-1.3207540866666652,-7.694768391666666
mp-1244992,Al2O3,-3.2207453199500002,-7.6869888787
mp-1017,Zr3O,-1.5414057421874992,-9.188853392499999
mp-674644,Bi2O3,-1.0424236927500004,-5.5466325715
mp-647814,U2O5,-3.699927665714285,-10.459393890892857
mp-729933,CO,-0.658515783124999,-7.746192884999999
mp-1079159,Ta2O3,-2.59937463225,-10.310498911
mp-11875,CO,-0.6665296068749997,-7.75420670875
mp-561291,SiO2,-3.1219259974999995,-8.228157815
mp-1180346,NaO2,-0.8921070959339078,-4.630741334583333
mp-685156,MoO3,-1.1575082659374996,-7.578937326875
mp-764417,Fe14O15,-1.4627879707327573,-8.110395819310344
mp-23261,I2O5,-0.7718412080357139,-4.726152101785714
mp-683970,SiO2,-3.137124432812499,-8.2433562503125
mp-1244880,WO2,-1.5075060997549017,-9.124675317254901
mp-865439,Th3O2,-2.3016907615000006,-8.728681196
mp-2414,SO3,-1.578408344010418,-6.322537344166668
mp-1219565,RbO2,0.030781295000000004,-3.59385587
mp-1182019,H2O,-1.1971535143055556,-5.107867114722222
mp-776104,K2O,-1.1972152611666662,-3.586377462916666
mp-1179856,PtO6,-0.13953619678571474,-5.246859852142857
mp-1042978,W3O8,-1.777172888636364,-8.908800195909091
mp-1394209,W2O5,-1.8760220598214283,-9.111694062142856
mp-760747,Ti11O18,-3.3499194404885055,-9.415119750344827
mp-1043362,Ta2O5,-3.123045786250001,-10.044331331428571
mp-870306,V6O13,-2.3943229765131577,-8.64750138
mp-10735,Zr2O,-1.7720660129166674,-9.119429336666668
mp-639512,SiO2,-3.2584632187318827,-8.364695036231883
mp-1105918,Cs4O3,-1.0772913182820198,-3.7089592642857143
mp-562065,PO2,-2.2656760611111104,-7.367902704166666
mp-1198417,Cr4O15,-0.8380302171710525,-6.775531298684211
mp-20893,GeO2,-0.5326303352777784,-5.371432094444445
mp-882,Ti6O,-0.9051431041071426,-8.379377505714285
mp-766493,Mn21O40,-1.787504548140192,-8.185371262622951
mp-1045759,Ti5O7,-3.0832602398263873,-9.258616994999999
mp-1478,Cu4O3,-0.8079858944642854,-5.270399153571428
mp-1196483,Bi2O3,-1.6419101733750003,-6.146119052125
mp-1272141,MnO2,-1.7926597884770104,-8.144457359999999
mp-760992,V3O7,-2.2289541962916664,-8.416808115166667
mp-1361684,VO2,-2.3467632163888883,-8.672524380555554
mp-556995,Nd2O3,-3.754078467583334,-8.629350667333334
mp-27732,W10O29,-2.1669476154807685,-9.16785210076923
mp-1244956,Ti3O,-1.2194365670875005,-8.377727757399999
mp-458,Ti2O3,-3.3042030105833335,-9.430413044
mp-553347,La2O3,-3.6344949252500007,-8.576910994
mp-27412,V4O9,-2.352906250288461,-8.572584918076924
mp-600078,SiO2,-3.2444256337962973,-8.350657451296298
mp-1245120,V2O5,-2.222381436249999,-8.35113225
mp-696717,H7O4,-0.4795858709090908,-4.437389249090909
mp-559829,SiO2,-3.131365912361111,-8.237597729861111
mp-2214803,VO2,-2.3368359125,-8.662597076666666
mp-32905,Cu8O7,-0.8172437694166661,-5.311942058666667
mp-556963,SiO2,-3.1240747638888897,-8.23030658138889
mp-1097725,LiO2,-0.4408251936111114,-4.37492529
mp-1041282,WO2,-1.6968611199999988,-9.314030337499998
mp-754769,TiO2,-3.4498924794444434,-9.379515625833333
mp-1245084,Fe2O3,-1.1557374978749997,-7.511759208625
mp-1726,KO3,-0.6572524385624998,-4.64486870875
mp-1245135,Ti3O5,-3.1856963109495195,-9.23818626173077
mp-1302566,CrO,-1.9254767868749987,-9.2253448775
mp-557865,NO2,-0.6676221630555553,-6.744246278888889
mp-1182141,BaO2,-1.7523003270833328,-5.689751114583333
mp-565700,Ti8O15,-3.446096674692029,-9.418456100869566
mp-1101930,MgO,-2.9183823393750004,-6.19186672
mp-1096803,MgO2,-1.4960222225,-5.32724138
mp-25378,CuO2,-0.5306257591666673,-5.194820456666667
mp-510554,Nb12O29,-3.039460284969513,-9.494817190000001
mp-1271784,Co3O4,-1.2714402207142845,-7.144541396428571
mp-1181272,InO3,-0.6507835909375004,-5.048721056875
mp-984359,DyO3,-1.9976055465625002,-6.85931879
mp-684990,Al2O3,-3.232471680916667,-7.698715239666667
mp-1077235,SmO2,-3.0630873724999987,-7.933741891666666
mp-555597,V4O7,-2.49165997875,-8.94279136590909
mp-1212646,GaO2,-1.613355596666666,-5.920513411666666
mp-12177,Te2O5,-1.418776883869047,-5.850213361428572
mp-995196,CO3,1.7457782265625,-4.27140468
mp-1102963,VO2,-2.480359565833332,-8.806120729999998
mp-1372094,W2O3,-0.9604439482499985,-9.111709266999998
mp-554151,SiO2,-3.2629242258333324,-8.369156043333332
mp-21369,W3O,2.3414386028124987,-8.6138312475
mp-705414,Fe13O14,-1.4527355293518511,-8.095843591851851
mp-1097008,K2O2,-1.0277059158749995,-4.056249745
mp-1429856,CrO3,-1.1560877115625,-7.2793661125
mp-639463,SiO2,-3.2578539480555566,-8.364085765555556
mp-554498,SiO2,-2.3827633916666664,-7.488995209166666
mp-1245051,Ti3O5,-3.187948660372597,-9.240438611153847
mp-1043363,Mn2O3,-1.7873367379224134,-8.4201560815
mp-2630414,TaO3,-2.7851892540625,-9.459650195
mp-1245251,Al2O3,-3.21857782325,-7.684821382
mp-1228448,Al2O3,-3.1844931712499998,-7.65073673
mp-1238787,NaO2,-0.8492881180172406,-4.587922356666666
mp-555960,SiO2,-3.011499247708333,-8.117731065208334
mp-684679,Sb6O13,-1.782333014144737,-6.470804629210527
mp-556882,SiO2,-3.246644595,-8.3528764125
mp-1350563,WO2,-1.9059408089583332,-9.523110026458333
mp-734251,AlO2,-2.421029230833333,-6.967346981666666
mp-661384,P2O5,-2.403746536488095,-7.483753475
mp-1388847,CrO2,-1.857893734166667,-8.373368698333334
mp-1203655,SiO2,-3.2429076118750007,-8.349139429375
mp-1180973,MgO,-2.9943117693749994,-6.26779615
mp-1204070,SiO2,-2.97420497675926,-8.08043679425926
mp-27485,Tc2O7,-1.8002681231944437,-7.9500568863888885
mp-643,ThO2,-4.368638369166667,-10.137716926666666
mp-600068,SiO2,-3.2345488404999996,-8.340780658
mp-19033,WO3,-2.1845681228125002,-9.13411721375
mp-20994,TaO2,-3.0365674874999997,-10.286952505
mp-1009819,SrO,-2.662348122708333,-5.980439205
mp-1244868,Al2O3,-3.2116714648499998,-7.6779150236
mp-561181,SiO2,-3.2526363688095237,-8.358868186309524
mp-1244941,SnO2,-1.3639183101470587,-5.998234735980392
mp-600014,SiO2,-3.257289135972223,-8.363520953472223
mp-510753,NiO2,-0.6815399691666665,-5.90604467
mp-555544,SiO2,-3.0909320562500002,-8.19716387375
mp-1041997,MoO2,-1.8116368191666663,-8.724645996666666
mp-32564,NdO3,-1.9448403759375,-6.8468937675
mp-601193,Pt3O4,0.2394481264285722,-5.189145417142856
mp-1253219,AlO3,-1.5886890815625003,-6.2350995725
mp-1045694,Cu9O13,-0.6673367142613632,-5.267328226818182
mp-1179108,ScO2,-2.9799129208333333,-8.38852843
mp-25262,TiO2,-3.323672014444444,-9.253295160833334
mp-1095224,PtO2,-0.8423403908333332,-6.163843971666666
mp-1188205,Rb2O3,-1.0103135082500003,-4.370540364
mp-2346983,ZnO,-1.5675083618749994,-4.6707245225
mp-1245099,CoO2,-0.3495364721666672,-6.016768211333334
mp-15078,SiO2,-3.2562941287962976,-8.362525946296298
mp-656852,Ti13O22,-3.380782782309523,-9.422741292714285
mp-1245000,V2O5,-2.1853517136785707,-8.314102527428572
mp-1245102,WO2,-1.5472812854411753,-9.164450502941175
mp-1274098,V3O5,-2.5000463235937502,-8.998191544375
mp-294,UO3,-3.530939468125,-10.0638085040625
mp-775757,HfO2,-4.011029048749999,-10.627884532916665
mp-1173348,Sb26O53,-1.4079029553639246,-6.085479334303797
mp-796340,MnO2,-1.7995932712547902,-8.15139084277778
mp-1183524,Bi2O3,-1.63344736325,-6.137656242
mp-557134,SiO2,-3.182798934999999,-8.289030752499999
mp-542334,V5O9,-2.4976515422321444,-8.921917881607143
mp-1245173,Al2O3,-3.27336373795,-7.7396072967
mp-600051,SiO2,-3.253941509722223,-8.360173327222222
mp-1410371,Bi2O5,-1.0410754055357145,-5.671707093571428
mp-1611,SmO,-3.1078041718749994,-7.940441594999999
mp-1182293,BrO4,0.2503854045000004,-4.0175712305
mp-1179706,Rh2O3,-0.5301100062499998,-6.443846381
mp-1206338,ErO2,-3.2005871424999994,-8.020952553333332
mp-1358572,CrO2,-1.8634441488888898,-8.378919113055556
mp-733797,ClO6,0.12835777107142832,-4.3757377900000005
mp-1042656,W3O8,-2.059107310454546,-9.190734617727273
mp-1199711,Si18O29,-2.815148775079787,-7.94514233180851
mp-600061,SiO2,-3.252994432083333,-8.359226249583333
mp-639558,SiO2,-3.2525942164285713,-8.35882603392857
mp-642328,U13O34,-3.693930789521277,-10.39554241319149
mp-1379199,V3O7,-2.296689668874999,-8.48454358775
mp-861975,PaO3,-3.0893993715625,-9.17808207
mp-756693,Fe13O15,-1.4862181096874991,-8.068739766785713
mp-20119,PtO2,-0.1337816975000005,-5.455285278333334
mp-19342,WO3,-2.1856227584375,-9.135171849375
mp-1179363,V3O8,-1.5643296027272735,-7.639350320909092
mp-654801,CuO2,-0.4011094291666672,-5.065304126666667
mp-1097030,Li2O2,-1.3826027960416658,-4.810408584999999
mp-1245196,Al2O3,-3.1952910493500006,-7.661534608100001
mp-1235185,LiO8,-0.4228384848148142,-5.031997657777777
mp-559605,SiO2,-3.034717831388889,-8.140949648888888
mp-1244883,HfO2,-3.7913379063235286,-10.408193390490196
mp-1202960,Sb2O3,-1.7200139832499999,-6.339627706
mp-1273363,CrO,-1.871235159374999,-9.17110325
mp-1182923,Al2O3,-3.3313937072499997,-7.797637266
mp-776630,V2O3,-2.4746670432500006,-9.076242698
mp-752536,Mn5O8,-1.8869411268965517,-8.454909292307692
mp-1216564,Tl2O3,-0.9885994905833335,-4.901669976
mp-972808,SiO2,-3.263289973333333,-8.369521790833334
mp-1245315,V2O5,-1.8156721094880952,-7.944422923238096
mp-849537,V6O11,-2.4528051221323524,-8.859688195294117
mp-1178770,Y2O3,-3.848603023416666,-9.4032046955
mp-1215377,Zr4O,-1.2409837577500005,-9.068482004
mp-1245393,MgO2,-1.6639093966666667,-5.495128554166667
mp-2278,HgO2,-0.04447655416666644,-3.4434958166666667
mp-639733,SiO2,-3.250463893055556,-8.356695710555556
mp-2214678,VO2,-2.2829329583333333,-8.6086941225
mp-1204718,Mn2O3,-1.9377965001724136,-8.57061584375
mp-1178936,TeO6,0.1281020129761907,-4.560960581428572
mp-1346,B6O,-0.8054543612499998,-7.237317123571429
mp-1045,Nd2O3,-3.7823107177499993,-8.6575829175
mp-554791,RuO4,-1.1829915167499991,-6.99522299375
mp-720166,V2O5,-2.16238627625,-8.291137090000001
mp-825,RuO2,-1.458510094166666,-7.847770081666666
mp-1343966,Co9O13,-1.0149522890340912,-6.845943807272727
mp-35200,AlO3,-1.5881399403124998,-6.23455043125
mp-1179617,W17O47,-0.8777553287695312,-7.9524831934375
mp-1205462,Ti3O7,-2.692169147624999,-8.5234988505
mp-559122,WO3,-2.1851881034375005,-9.134737194375
mp-1181291,Ge7O23,-0.7974630218749988,-5.668630866666666
mp-557266,HgO2,-0.06692830499999936,-3.4659475674999993
mp-1178852,V2O3,-2.2267843552500013,-8.82836001
mp-1410508,V2O5,-2.2339738855357143,-8.362724699285716
mp-560417,SnO2,-1.9742289995833329,-6.608545425416666
mp-1046050,Cr5O7,-1.8835610463541659,-8.79123257375
mp-675957,Sb26O53,-1.404030312832279,-6.081606691772152
mp-2763,Nd2O3,-3.7525647602500003,-8.62783696
mp-1256614,SiO2,-3.252961453055556,-8.359193270555556
mp-776952,Na2O,-1.3594412228400385,-3.8900209888888893
mp-510746,Fe5O8,-1.4787651759615381,-7.780581771346154
mp-1218065,Ta6O,-0.6460774105357144,-11.516556623571429
mp-1244966,MoO3,-1.3995526857624998,-7.8209817467
mp-555165,SiO2,-3.241514365416666,-8.347746182916666
mp-1244928,Al2O3,-3.193667336550001,-7.6599108953
mp-7954,Nd2O3,-3.567261510249999,-8.44253371
mp-1330336,WO3,-0.9735583736458331,-7.923107464583333
