Pr2NiO4,mp-505093,-2.958581856785714
Pr2NiO4,mp-18839,-2.932907479285714
PrNiO3,mp-19170,-2.40642400425
PrNiO3,mp-22280,-2.410344111249999
Pr2NiO4,mp-19434,-2.956045346428571
