LAMMPS data file via write_data, version 7 Aug 2019, timestep = 6000

430 atoms
2 atom types

0.0000000000000000e+00 2.0000000000000000e+01 xlo xhi
0.0000000000000000e+00 2.0000000000000000e+01 ylo yhi
0.0000000000000000e+00 5.0000000000000000e+01 zlo zhi

Masses

1 180.95
2 15.999

Atoms # charge

12 1 5.0275431535571533e+00 1.8327140939803918e+01 4.8703445596446020e+00 5.6233090682796032e+00 0 0 0
16 1 5.0308592376109607e+00 1.1582105444217206e+01 8.2525867497597662e+00 5.5763794225761663e+00 0 0 0
17 1 5.0307849501399717e+00 1.4939914245073211e+01 8.2479819974633575e+00 5.5368916849945489e+00 0 0 0
18 1 5.0304919836400224e+00 1.8316363867829640e+01 8.2413460267393681e+00 5.6173205986795391e+00 0 0 0
45 1 4.2424443594115235e+00 1.3222807453460446e+01 1.1984088289673098e+00 1.2209772794066943e+01 0 0 0
47 1 4.2986619101998205e+00 1.6586671741168363e+01 1.1443432743647675e+00 1.2247666232996028e+01 0 0 0
49 1 2.7937794762496631e+00 1.8757995615762528e+01 1.0768187326362519e+00 1.5258500627435152e+01 0 0 0
58 1 5.0184686845460016e+00 1.3239055994248465e+01 3.3136982081055200e+00 9.7329906411658964e+00 0 0 0
60 1 5.0338284933262232e+00 1.6659174634797026e+01 3.1755934653807141e+00 9.4488844247517676e+00 0 0 0
62 1 4.2986713094469575e+00 1.8690467826600166e+01 3.2481001995027965e+00 1.2247567743859038e+01 0 0 0
71 1 5.0120129716470139e+00 1.3198886293694626e+01 6.6358710079036456e+00 1.0102829777675534e+01 0 0 0
73 1 5.0183809233060837e+00 1.6521062947032721e+01 6.5956946743226466e+00 9.7330213897272149e+00 0 0 0
75 1 4.2425416120621149e+00 1.8636413149750467e+01 6.6119728589235276e+00 1.2209640813882469e+01 0 0 0
84 1 5.0091610300877871e+00 1.3187487077229980e+01 9.9174096540213430e+00 1.0141671090908298e+01 0 0 0
86 1 5.0159293859123766e+00 1.6506356786146771e+01 9.9173705439428268e+00 9.7660169540233142e+00 0 0 0
88 1 4.2227989389247016e+00 1.8632233885927352e+01 9.9173902970130747e+00 1.2264983526147203e+01 0 0 0
19 1 5.0308728797531685e+00 1.5189335656370662e+00 1.1593185712211191e+01 5.6173408704746768e+00 0 0 0
20 1 5.0307212869284239e+00 4.8951192210498666e+00 1.1586806975362661e+01 5.5359971602312639e+00 0 0 0
21 1 5.0308206771627635e+00 8.2523193602622946e+00 1.1582480655633566e+01 5.5758806116115212e+00 0 0 0
25 1 5.0281287139055726e+00 1.5081605895866268e+00 1.4964378324397567e+01 5.6235833377948667e+00 0 0 0
26 1 5.0300877278283895e+00 4.8851398801572135e+00 1.4949903489197347e+01 5.5106905987273089e+00 0 0 0
27 1 5.0307236425565645e+00 8.2479627411415475e+00 1.4939955865991550e+01 5.5358134068454667e+00 0 0 0
31 1 5.0228560751947837e+00 1.5153623732778392e+00 1.8319669188852846e+01 5.7584402665981038e+00 0 0 0
32 1 5.0277067156249462e+00 4.8706988425123798e+00 1.8326847054640719e+01 5.6233475973823408e+00 0 0 0
33 1 5.0304772820624297e+00 8.2415969483242293e+00 1.8316047679194874e+01 5.6165236339892779e+00 0 0 0
89 1 4.2425993885933790e+00 1.1984730733402842e+00 1.3222829512342335e+01 1.2209636470089135e+01 0 0 0
91 1 5.0183877115626228e+00 3.3138443644100293e+00 1.3239087523914973e+01 9.7328510267499517e+00 0 0 0
93 1 5.0122120885835511e+00 6.6358993476830168e+00 1.3198950937426227e+01 1.0102609428001649e+01 0 0 0
95 1 5.0094027575923166e+00 9.9173194257711099e+00 1.3187606566476758e+01 1.0141475979111755e+01 0 0 0
102 1 4.2987570216942048e+00 1.1443733401258567e+00 1.6586710187247483e+01 1.2247522637459429e+01 0 0 0
104 1 5.0338159379637890e+00 3.1757248738589721e+00 1.6659177950159471e+01 9.4488222121728178e+00 0 0 0
106 1 5.0182370599176611e+00 6.5957720057397875e+00 1.6521042437046265e+01 9.7327665019860827e+00 0 0 0
108 1 5.0160267411493491e+00 9.9173278800324898e+00 1.6506428258225743e+01 9.7656895181898165e+00 0 0 0
115 1 2.7937460322694450e+00 1.0768170668251360e+00 1.8757992834721513e+01 1.5258631504174893e+01 0 0 0
116 1 4.2985664263384553e+00 3.2481422180786677e+00 1.8690421284793299e+01 1.2247748740161228e+01 0 0 0
117 1 4.2426519676863563e+00 6.6119939922690696e+00 1.8636371229044737e+01 1.2209383308443797e+01 0 0 0
118 1 4.2227374199372605e+00 9.9173767542797631e+00 1.8632142781888287e+01 1.2265150047029634e+01 0 0 0
22 1 5.0308381194714356e+00 1.1581956033275780e+01 1.1582429705951988e+01 5.5762302534176769e+00 0 0 0
23 1 5.0307410715400920e+00 1.4939682112382409e+01 1.1586652493842768e+01 5.5371203336854773e+00 0 0 0
24 1 5.0308917656212326e+00 1.8316393600113553e+01 1.1593071479638660e+01 5.6178083359712785e+00 0 0 0
28 1 5.0306968027112733e+00 1.1586317400388225e+01 1.4940046193868476e+01 5.5362944185795167e+00 0 0 0
29 1 5.0300792811938528e+00 1.4949623085097770e+01 1.4950076669750393e+01 5.5117410210901996e+00 0 0 0
30 1 5.0281637692529078e+00 1.8327204943299613e+01 1.4964456313525980e+01 5.6241415668674142e+00 0 0 0
34 1 5.0303110713804644e+00 1.1592939971180074e+01 1.8316221803403540e+01 5.6168889890196780e+00 0 0 0
35 1 5.0281123747612861e+00 1.4964118063924587e+01 1.8327251519021790e+01 5.6237924160214510e+00 0 0 0
36 1 5.0229494134565496e+00 1.8319687306020310e+01 1.8319885731159115e+01 5.7585795763642125e+00 0 0 0
97 1 5.0119927925647980e+00 1.3198816306197052e+01 1.3198951014530470e+01 1.0102814850223698e+01 0 0 0
99 1 5.0182625246288257e+00 1.6521003287404259e+01 1.3239113375263805e+01 9.7331325467023682e+00 0 0 0
101 1 4.2425717247323407e+00 1.8636417983802748e+01 1.3222846412765174e+01 1.2209571944621837e+01 0 0 0
110 1 5.0181742730212298e+00 1.3238985900243922e+01 1.6521091960966114e+01 9.7329501822044300e+00 0 0 0
112 1 5.0339059442105079e+00 1.6659219285739219e+01 1.6659312308587069e+01 9.4489897896969772e+00 0 0 0
114 1 4.2983726458889295e+00 1.8690357271240245e+01 1.6586662602918704e+01 1.2248481701496880e+01 0 0 0
119 1 4.2425985879245056e+00 1.3222803687091245e+01 1.8636375285010928e+01 1.2209523639106862e+01 0 0 0
120 1 4.2983558016094197e+00 1.6586630034554474e+01 1.8690342125198175e+01 1.2248463082163987e+01 0 0 0
121 1 2.7932141766064671e+00 1.8758047811858965e+01 1.8758036409306651e+01 1.5259070099945591e+01 0 0 0
38 1 4.6451144463235421e+00 1.9353616731320966e+00 1.9353451122639271e+00 1.7082659664483337e+01 0 0 0
40 1 4.9395616939304920e+00 5.0742893069723829e+00 1.8039667083052304e+00 1.5442973193185335e+01 0 0 0
42 1 4.9350699132948632e+00 8.2992630404354468e+00 1.8027943088279548e+00 1.5527996626058162e+01 0 0 0
51 1 4.9395287150406828e+00 1.8039965088727328e+00 5.0742755774077342e+00 1.5443016146218053e+01 0 0 0
53 1 5.0060637504123218e+00 5.1086013902837299e+00 5.1085840282335004e+00 1.4707806528921349e+01 0 0 0
55 1 5.0020290529989655e+00 8.3097173935853057e+00 5.1346242430552254e+00 1.4792410019161656e+01 0 0 0
64 1 4.9350670907035665e+00 1.8028222011178279e+00 8.2992607617867105e+00 1.5528099882028998e+01 0 0 0
66 1 5.0020289889668730e+00 5.1346442594542605e+00 8.3097313863962992e+00 1.4792392607019085e+01 0 0 0
68 1 4.9539305635388633e+00 8.3181283794443832e+00 8.3181457607947156e+00 1.4888511066350130e+01 0 0 0
122 1 2.8827575227892726e+00 1.1036649430738643e+00 1.1036601832634485e+00 2.1711547935769744e+01 0 0 0
123 1 4.6157508752194687e+00 1.8410380947244049e+00 1.8410275027577476e+00 2.4793508634298433e+01 0 0 0
124 1 3.6055928336856917e+00 3.6536028041897035e+00 1.1320001687275154e+00 2.1062768238678089e+01 0 0 0
125 1 5.0015810795147182e+00 5.1882200516122943e+00 1.8590201959521604e+00 2.4793508847284119e+01 0 0 0
126 1 4.0681638268993785e+00 6.7236690604428313e+00 1.1481453395683676e+00 2.0749724974698463e+01 0 0 0
127 1 5.0009824456600898e+00 8.3441330960809488e+00 1.8633804111055705e+00 2.4793510943578987e+01 0 0 0
128 1 4.1028695150284884e+00 9.9173953793094078e+00 1.1513118203680501e+00 2.0790991767857772e+01 0 0 0
135 1 3.6055902371194510e+00 1.1320099413673639e+00 3.6535967029385321e+00 2.1062809091049431e+01 0 0 0
136 1 5.0015309286126186e+00 1.8590319137647899e+00 5.1882155472714260e+00 2.4793507412003716e+01 0 0 0
137 1 4.2848749980273384e+00 3.6675864530379703e+00 3.6675796863476235e+00 1.9935870349513920e+01 0 0 0
138 1 5.0042370602683333e+00 5.2090882247715857e+00 5.2090839459942249e+00 2.4793514275341291e+01 0 0 0
139 1 4.6470371101723256e+00 6.7503658021777788e+00 3.6993345921978711e+00 1.9639301649139544e+01 0 0 0
140 1 4.9846595024945195e+00 8.3491041147110838e+00 5.2093260563130901e+00 2.4793514928228504e+01 0 0 0
141 1 4.6472276960671959e+00 9.9173952421163651e+00 3.7091493714701045e+00 1.9688209973874542e+01 0 0 0
148 1 4.0681856260257874e+00 1.1481591472970718e+00 6.7236645903858507e+00 2.0749763735832982e+01 0 0 0
149 1 5.0009893129409075e+00 1.8633924033830607e+00 8.3441393892001710e+00 2.4793508925824284e+01 0 0 0
150 1 4.6470497257070580e+00 3.6993443041816652e+00 6.7503610440291952e+00 1.9639271001557209e+01 0 0 0
151 1 4.9846962444575231e+00 5.2093312809109129e+00 8.3491069053987257e+00 2.4793512877643852e+01 0 0 0
152 1 4.8464946238547144e+00 6.7818764696381741e+00 6.7818744855010840e+00 1.9767843725147916e+01 0 0 0
153 1 4.8660264053132627e+00 8.3498560137548701e+00 8.3498602899622458e+00 2.4793513424172158e+01 0 0 0
154 1 4.8554781639062865e+00 9.9173952940255887e+00 6.7879960928789584e+00 1.9792341051299051e+01 0 0 0
161 1 4.1028826525846860e+00 1.1513131234667369e+00 9.9174025766183291e+00 2.0790941354487916e+01 0 0 0
163 1 4.6472146332965849e+00 3.7091690676684279e+00 9.9174058262479754e+00 1.9688226784267012e+01 0 0 0
165 1 4.8554733225976676e+00 6.7879992620435852e+00 9.9174055407466604e+00 1.9792349961728828e+01 0 0 0
167 1 4.8567058165549728e+00 9.9173930153036807e+00 9.9174050106075704e+00 1.9811604908911978e+01 0 0 0
207 1 2.8827566591971894e+00 1.1036619272473505e+00 1.1036580959998452e+00 2.7875507413411690e+01 0 0 0
208 1 4.6451162711806457e+00 1.9353291791071239e+00 1.9353016214017582e+00 3.2504435906795450e+01 0 0 0
209 1 3.6056091121493621e+00 3.6536056221471132e+00 1.1320083661937812e+00 2.8524211300553230e+01 0 0 0
210 1 4.9395375440717393e+00 5.0743071956967709e+00 1.8039685057198316e+00 3.4144076805136763e+01 0 0 0
211 1 4.0681572478499364e+00 6.7236678830458265e+00 1.1481483793812930e+00 2.8837252587059428e+01 0 0 0
212 1 4.9350668489500329e+00 8.2992405303901098e+00 1.8027855049841017e+00 3.4058962650873063e+01 0 0 0
213 1 4.1028761374774749e+00 9.9173962856568547e+00 1.1513094365722987e+00 2.8796024031161352e+01 0 0 0
220 1 3.6056075941572030e+00 1.1320195621455740e+00 3.6535994427754459e+00 2.8524160514737009e+01 0 0 0
221 1 4.9395307711150069e+00 1.8039889042830308e+00 5.0742853828772541e+00 3.4143981718306215e+01 0 0 0
222 1 4.2849433697619030e+00 3.6675732571732405e+00 3.6675644483333172e+00 2.9651265734572895e+01 0 0 0
223 1 5.0060633361212421e+00 5.1086021322710744e+00 5.1085822323317531e+00 3.4879148761739394e+01 0 0 0
224 1 4.6470329003059696e+00 6.7503667281360062e+00 3.6993308797305726e+00 2.9947704898689135e+01 0 0 0
225 1 5.0020290865747326e+00 8.3097132405939682e+00 5.1346178434545875e+00 3.4794656322925647e+01 0 0 0
226 1 4.6472359850852207e+00 9.9173949943442476e+00 3.7091442297520287e+00 2.9898852001163466e+01 0 0 0
233 1 4.0681816546990062e+00 1.1481597754605319e+00 6.7236655974399513e+00 2.8837224768578647e+01 0 0 0
234 1 4.9350402816053798e+00 1.8028220037260767e+00 8.2992516796562121e+00 3.4058944080005190e+01 0 0 0
235 1 4.6470442038823627e+00 3.6993409387627669e+00 6.7503650572429041e+00 2.9947723362032100e+01 0 0 0
236 1 5.0020290063186588e+00 5.1346417255325116e+00 8.3097248334260030e+00 3.4794631496814894e+01 0 0 0
237 1 4.8464981729515042e+00 6.7818774050672745e+00 6.7818740997158136e+00 2.9819173019889814e+01 0 0 0
238 1 4.9539369208408255e+00 8.3181291657994922e+00 8.3181408563817349e+00 3.4698538210295744e+01 0 0 0
239 1 4.8554816177120923e+00 9.9173945443573110e+00 6.7879963370792433e+00 2.9794692725304458e+01 0 0 0
246 1 4.1028872367274252e+00 1.1513077451307872e+00 9.9174022958258981e+00 2.8796133681463399e+01 0 0 0
248 1 4.6472130686127704e+00 3.7091685707931523e+00 9.9174050885661345e+00 2.9898814924671004e+01 0 0 0
250 1 4.8554734220795215e+00 6.7879991914827240e+00 9.9174044333476363e+00 2.9794707871403268e+01 0 0 0
252 1 4.8567083366659984e+00 9.9173940897229844e+00 9.9174040292888730e+00 2.9775415774117587e+01 0 0 0
44 1 4.9350842713839924e+00 1.1535520835040478e+01 1.8027986074629732e+00 1.5527976561932341e+01 0 0 0
46 1 4.9396010265026407e+00 1.4760518170533375e+01 1.8039780748735315e+00 1.5442928739509243e+01 0 0 0
48 1 4.6451643060681977e+00 1.7899512806279635e+01 1.9352901419038377e+00 1.7082431419358478e+01 0 0 0
57 1 5.0020302361344520e+00 1.1525061144475560e+01 5.1346219016107764e+00 1.4792404602696013e+01 0 0 0
59 1 5.0060644039403286e+00 1.4726204651508711e+01 5.1085800112744737e+00 1.4707899334770719e+01 0 0 0
61 1 4.9396202251395831e+00 1.8030818900425881e+01 5.0742562652688141e+00 1.5442872360716965e+01 0 0 0
70 1 4.9539471861017175e+00 1.1516640801915425e+01 8.3181388909668819e+00 1.4888531543735231e+01 0 0 0
72 1 5.0020299504622301e+00 1.4700161328237437e+01 8.3097174560909099e+00 1.4792429045689513e+01 0 0 0
74 1 4.9350932349442527e+00 1.8031995922767972e+01 8.2992415406018747e+00 1.5528076825693480e+01 0 0 0
129 1 5.0009871134384332e+00 1.1490660117061102e+01 1.8633827232300433e+00 2.4793511147805233e+01 0 0 0
130 1 4.0681775164754441e+00 1.3111127444112254e+01 1.1481524177626188e+00 2.0749729809178913e+01 0 0 0
131 1 5.0015608146657851e+00 1.4646579042583006e+01 1.8590237691462710e+00 2.4793510382413693e+01 0 0 0
132 1 3.6056113675044821e+00 1.6181196405364634e+01 1.1320114648520188e+00 2.1062816622737657e+01 0 0 0
133 1 4.6157868337147727e+00 1.7993771697479197e+01 1.8410274594052967e+00 2.4793500019081808e+01 0 0 0
134 1 2.8827820414279981e+00 1.8731143900528206e+01 1.1036591579083299e+00 2.1711436424114272e+01 0 0 0
142 1 4.9846456183508394e+00 1.1485691173358795e+01 5.2093254491156573e+00 2.4793514322488221e+01 0 0 0
143 1 4.6470446508876320e+00 1.3084428876925845e+01 3.6993353246527843e+00 1.9639288314971324e+01 0 0 0
144 1 5.0042377540066196e+00 1.4625710371750060e+01 5.2090835788288237e+00 2.4793511552045391e+01 0 0 0
145 1 4.2849582928385574e+00 1.6167226404073389e+01 3.6675673774310740e+00 1.9935798332430977e+01 0 0 0
146 1 5.0014642889076990e+00 1.7975774862735253e+01 5.1882141610520405e+00 2.4793509102525903e+01 0 0 0
147 1 3.6056143279355228e+00 1.8702793929807374e+01 3.6535998819664748e+00 2.1062773040892750e+01 0 0 0
155 1 4.8660384816778190e+00 1.1484937423689999e+01 8.3498588271531844e+00 2.4793512163504300e+01 0 0 0
156 1 4.8464979037047700e+00 1.3052918902242862e+01 6.7818730780714498e+00 1.9767856880410530e+01 0 0 0
157 1 4.9846341908879763e+00 1.4625467581841445e+01 8.3491042880553064e+00 2.4793511481615671e+01 0 0 0
158 1 4.6470414129042616e+00 1.6135459428922140e+01 6.7503603724773855e+00 1.9639327053704982e+01 0 0 0
159 1 5.0009834053621329e+00 1.7971416074765457e+01 8.3441319668429337e+00 2.4793507344121771e+01 0 0 0
160 1 4.0681697525112925e+00 1.8686651035398373e+01 6.7236651784227712e+00 2.0749746716896901e+01 0 0 0
169 1 4.8554827371896288e+00 1.3046794061967674e+01 9.9174020529478444e+00 1.9792340405452880e+01 0 0 0
171 1 4.6472464083883116e+00 1.6125647277476496e+01 9.9173996850118886e+00 1.9688212371939805e+01 0 0 0
173 1 4.1028731327380825e+00 1.8683484146275838e+01 9.9174005104799097e+00 2.0791057088423965e+01 0 0 0
214 1 4.9350756483569844e+00 1.1535542974986406e+01 1.8027853714205389e+00 3.4058978194164638e+01 0 0 0
215 1 4.0681723067962956e+00 1.3111126675425750e+01 1.1481494581916603e+00 2.8837257849576933e+01 0 0 0
216 1 4.9396641904075800e+00 1.4760518238326709e+01 1.8039654500444311e+00 3.4144111592347222e+01 0 0 0
217 1 3.6056095133204793e+00 1.6181200931293503e+01 1.1320038469254303e+00 2.8524242996265905e+01 0 0 0
218 1 4.6451351940362695e+00 1.7899446080295572e+01 1.9353593421212087e+00 3.2504466990760200e+01 0 0 0
219 1 2.8827767286764594e+00 1.8731140212087208e+01 1.1036612167587665e+00 2.7875510834790663e+01 0 0 0
227 1 5.0020308052328444e+00 1.1525059815358448e+01 5.1346169482633321e+00 3.4794599843120601e+01 0 0 0
228 1 4.6470469222201132e+00 1.3084431427968763e+01 3.6993323706033920e+00 2.9947716124954656e+01 0 0 0
229 1 5.0060655056426375e+00 1.4726205958701311e+01 5.1085704255157482e+00 3.4879144791480627e+01 0 0 0
230 1 4.2849058733929111e+00 1.6167222183914081e+01 3.6675762980412516e+00 2.9651178293790263e+01 0 0 0
231 1 4.9396554575406038e+00 1.8030822102952268e+01 5.0742370303730890e+00 3.4144176108381870e+01 0 0 0
232 1 3.6056127355929979e+00 1.8702798166850211e+01 3.6535970175072414e+00 2.8524249532939702e+01 0 0 0
240 1 4.9539500730856547e+00 1.1516641482893053e+01 8.3181391154493571e+00 3.4698505891851916e+01 0 0 0
241 1 4.8465011972704053e+00 1.3052919946435878e+01 6.7818730829913640e+00 2.9819169783649297e+01 0 0 0
242 1 5.0020313258731948e+00 1.4700162479623728e+01 8.3097212435683296e+00 3.4794582247310473e+01 0 0 0
243 1 4.6470534833483992e+00 1.6135462250248970e+01 6.7503615279765308e+00 2.9947723936278113e+01 0 0 0
244 1 4.9351245513721658e+00 1.8032002004049620e+01 8.2992613039474090e+00 3.4058985937922891e+01 0 0 0
245 1 4.0681794177178423e+00 1.8686650873706746e+01 6.7236665170078904e+00 2.8837288107603403e+01 0 0 0
254 1 4.8554855828648034e+00 1.3046796662729342e+01 9.9174023502890769e+00 2.9794688701184540e+01 0 0 0
256 1 4.6472554354803473e+00 1.6125654259446918e+01 9.9174014592743056e+00 2.9898816349727483e+01 0 0 0
258 1 4.1028729594212745e+00 1.8683478176133502e+01 9.9174016939528151e+00 2.8795914134531955e+01 0 0 0
77 1 4.9350776596691528e+00 1.8028273045156538e+00 1.1535563958555214e+01 1.5528040911135701e+01 0 0 0
79 1 5.0020284738136214e+00 5.1346441871419533e+00 1.1525086370162413e+01 1.4792366920691704e+01 0 0 0
81 1 4.9539234867022097e+00 8.3181264222318454e+00 1.1516671541804838e+01 1.4888456164092361e+01 0 0 0
90 1 4.9396249036189825e+00 1.8040039754380668e+00 1.4760536163857420e+01 1.5442892152568033e+01 0 0 0
92 1 5.0060634808649738e+00 5.1086036304421860e+00 1.4726219113536589e+01 1.4707792489280482e+01 0 0 0
94 1 5.0020265217641926e+00 8.3097121948407420e+00 1.4700178787391756e+01 1.4792344445150651e+01 0 0 0
103 1 4.6451465089049240e+00 1.9353363617216937e+00 1.7899482083670090e+01 1.7082470623553288e+01 0 0 0
105 1 4.9396066430886956e+00 5.0742901358530750e+00 1.8030816366776193e+01 1.5442846108248157e+01 0 0 0
107 1 4.9350451161795306e+00 8.2992197250476600e+00 1.8031990378287684e+01 1.5528039104680696e+01 0 0 0
162 1 5.0009850322919531e+00 1.8633927404592443e+00 1.1490666073625166e+01 2.4793509354584629e+01 0 0 0
164 1 4.9846821116607458e+00 5.2093320925061350e+00 1.1485700332156702e+01 2.4793511705442185e+01 0 0 0
166 1 4.8660250706276162e+00 8.3498549488107230e+00 1.1484947165005769e+01 2.4793512162727946e+01 0 0 0
174 1 4.0681784807715404e+00 1.1481614797828863e+00 1.3111136716301306e+01 2.0749738275482756e+01 0 0 0
175 1 5.0015010262257267e+00 1.8590345129254640e+00 1.4646584780941895e+01 2.4793508690913313e+01 0 0 0
176 1 4.6470375794597727e+00 3.6993480142299653e+00 1.3084442020608956e+01 1.9639285056742960e+01 0 0 0
177 1 5.0042383606241136e+00 5.2090899480367332e+00 1.4625717216946043e+01 2.4793512512498854e+01 0 0 0
178 1 4.8464873372377077e+00 6.7818767707600278e+00 1.3052930485896919e+01 1.9767795184694922e+01 0 0 0
179 1 4.9846205255622875e+00 8.3491018118276070e+00 1.4625473250420233e+01 2.4793513129764946e+01 0 0 0
180 1 4.8554726876819121e+00 9.9173922312049605e+00 1.3046806283169792e+01 1.9792334611811111e+01 0 0 0
187 1 3.6056023971793016e+00 1.1320216897711435e+00 1.6181194071259355e+01 2.1062833020198021e+01 0 0 0
188 1 4.6158105192978987e+00 1.8410316742729651e+00 1.7993774909918681e+01 2.4793506356733335e+01 0 0 0
189 1 4.2849476734185545e+00 3.6675794506805870e+00 1.6167229275737885e+01 1.9935773214882147e+01 0 0 0
190 1 5.0014545935785710e+00 5.1882185771630471e+00 1.7975772275632735e+01 2.4793512112015328e+01 0 0 0
191 1 4.6470360093541210e+00 6.7503629183622182e+00 1.6135466648688382e+01 1.9639300184420271e+01 0 0 0
192 1 5.0009831537366596e+00 8.3441305628365239e+00 1.7971412283035480e+01 2.4793510939126872e+01 0 0 0
193 1 4.6472233962815981e+00 9.9173907360585716e+00 1.6125643617008421e+01 1.9688174785158068e+01 0 0 0
200 1 2.8827864841715782e+00 1.1036623284000233e+00 1.8731142476201757e+01 2.1711395932600706e+01 0 0 0
201 1 3.6055970236629644e+00 3.6536113351966559e+00 1.8702785688283754e+01 2.1062797552585565e+01 0 0 0
202 1 4.0681558561246955e+00 6.7236665787006302e+00 1.8686641084312139e+01 2.0749782166435029e+01 0 0 0
203 1 4.1028765949351298e+00 9.9173937061567106e+00 1.8683485507516480e+01 2.0790955291947167e+01 0 0 0
247 1 4.9350863799020139e+00 1.8028221412016250e+00 1.1535577092412046e+01 3.4058995851256739e+01 0 0 0
249 1 5.0020298368767770e+00 5.1346426751249599e+00 1.1525092550172722e+01 3.4794676969108551e+01 0 0 0
251 1 4.9539292849699370e+00 8.3181269919829912e+00 1.1516677612402788e+01 3.4698533069146599e+01 0 0 0
259 1 4.0681760551730761e+00 1.1481605546645781e+00 1.3111135454735848e+01 2.8837247134827543e+01 0 0 0
