LAMMPS data file via write_data, version 29 Oct 2020, timestep = 1

4832 atoms
2 atom types

0.0 33.058 xlo xhi
0.0 33.058 ylo yhi
0.0 265.0 zlo zhi

Masses

1 180.94788
2 15.999

Atoms # full

4001 1 2 0.0 6.769903791771554 6.449155483401237 6.884717505700276 0 0 0
4002 1 2 0.0 7.230096208228446 7.550844516598763 7.115282494299724 0 0 0
4003 2 2 0.0 13.624633910192623 7.3799047297269125 6.709420071316271 0 0 0
4004 2 2 0.0 14.375366089807379 6.6200952702730875 7.290579928683729 0 0 0
4005 3 2 0.0 21.375228836981837 6.643645524359715 6.6808154020188395 0 0 0
4006 3 2 0.0 20.624771163018163 7.356354475640285 7.3191845979811605 0 0 0
4007 4 2 0.0 27.399946424421124 7.097965417104395 6.998424091828235 0 0 0
4008 4 2 0.0 28.600053575578876 6.902034582895605 7.001575908171765 0 0 0
4009 5 2 0.0 7.141807940002169 13.85094447258824 7.572133688835349 0 0 0
4010 5 2 0.0 6.8581920599978305 14.14905552741176 6.427866311164651 0 0 0
4011 6 2 0.0 13.870999715183865 13.623560610449154 6.540308459386141 0 0 0
4012 6 2 0.0 14.129000284816135 14.376439389550846 7.459691540613859 0 0 0
4013 7 2 0.0 20.392170534792296 14.010141188625575 7.010222402779127 0 0 0
4014 7 2 0.0 21.607829465207704 13.989858811374425 6.989777597220873 0 0 0
4015 8 2 0.0 27.857670559667138 13.68405203002461 6.500416963175326 0 0 0
4016 8 2 0.0 28.142329440332862 14.31594796997539 7.499583036824674 0 0 0
4017 9 2 0.0 6.569800503268107 20.797438950600927 7.378894991096442 0 0 0
4018 9 2 0.0 7.430199496731893 21.202561049399073 6.621105008903558 0 0 0
4019 10 2 0.0 13.705379736397655 21.41184802239487 7.336517617256982 0 0 0
4020 10 2 0.0 14.294620263602345 20.58815197760513 6.663482382743017 0 0 0
4021 11 2 0.0 20.560035017859768 20.65112641853798 6.766800431715217 0 0 0
4022 11 2 0.0 21.439964982140232 21.34887358146202 7.233199568284783 0 0 0
4023 12 2 0.0 28.43105621642609 20.613812311214147 6.813684119542461 0 0 0
