LAMMPS data file via write_data, version 29 Oct 2020, timestep = 1

580 atoms
2 atom types

0.0 23.1406 xlo xhi
0.0 23.1406 ylo yhi
0.0 50.0 zlo zhi

Masses

1 180.94788
2 15.999

Atoms # full

1 0 1 0.0 1.4799875528345918e-20 2.1200821694355525e-19 3.523897371080992e-05 0 0 0
2 0 1 0.0 1.6529 1.6529 1.6528699845809112 0 0 0
3 0 1 0.0 3.3058 2.725720825822083e-19 3.523897371081003e-05 0 0 0
4 0 1 0.0 4.9587 1.6529 1.6528699845809112 0 0 0
15 0 1 0.0 2.0423828229117365e-19 3.3058 3.523897371080948e-05 0 0 0
16 0 1 0.0 1.6529 4.9587 1.6528699845809112 0 0 0
17 0 1 0.0 3.3058 3.3058 3.523897371080924e-05 0 0 0
18 0 1 0.0 4.9587 4.9587 1.6528699845809112 0 0 0
99 0 1 0.0 4.040366019238435e-19 6.572994719026629e-19 3.305785424514077 0 0 0
100 0 1 0.0 1.6529 1.6529 4.958702518648578 0 0 0
101 0 1 0.0 3.3058 4.923733589836582e-19 3.305785424514077 0 0 0
102 0 1 0.0 4.9587 1.6529 4.958702518648578 0 0 0
113 0 1 0.0 3.999666361535484e-19 3.3058 3.305785424514077 0 0 0
114 0 1 0.0 1.6529 4.9587 4.958702518648578 0 0 0
115 0 1 0.0 3.3058 3.3058 3.305785424514077 0 0 0
116 0 1 0.0 4.9587 4.9587 4.958702518648578 0 0 0
5 0 1 0.0 6.6116 2.4715792132337676e-19 3.523897371081029e-05 0 0 0
6 0 1 0.0 8.2645 1.6529 1.6528699845809112 0 0 0
7 0 1 0.0 9.9174 2.6195779685172273e-19 3.523897371080982e-05 0 0 0
19 0 1 0.0 6.6116 3.3058 3.523897371080934e-05 0 0 0
20 0 1 0.0 8.2645 4.9587 1.6528699845809112 0 0 0
21 0 1 0.0 9.9174 3.3058 3.523897371080939e-05 0 0 0
103 0 1 0.0 6.6116 9.860417070760467e-19 3.305785424514077 0 0 0
104 0 1 0.0 8.2645 1.6529 4.958702518648578 0 0 0
105 0 1 0.0 9.9174 1.0197114239030335e-18 3.305785424514077 0 0 0
117 0 1 0.0 6.6116 3.3058 3.305785424514077 0 0 0
118 0 1 0.0 8.2645 4.9587 4.958702518648578 0 0 0
119 0 1 0.0 9.9174 3.3058 3.305785424514077 0 0 0
8 0 1 0.0 11.5703 1.6529 1.6528699845809112 0 0 0
9 0 1 0.0 13.2232 2.0867824494967743e-19 3.5238973710810126e-05 0 0 0
10 0 1 0.0 14.876100000000001 1.6529 1.6528699845809112 0 0 0
11 0 1 0.0 16.529 9.175920072814886e-20 3.523897371080959e-05 0 0 0
22 0 1 0.0 11.5703 4.9587 1.6528699845809112 0 0 0
23 0 1 0.0 13.2232 3.3058 3.523897371080888e-05 0 0 0
24 0 1 0.0 14.876100000000001 4.9587 1.6528699845809112 0 0 0
25 0 1 0.0 16.529 3.3058 3.5238973710809184e-05 0 0 0
106 0 1 0.0 11.5703 1.6529 4.958702518648578 0 0 0
107 0 1 0.0 13.2232 6.1419483442635545e-19 3.305785424514077 0 0 0
108 0 1 0.0 14.876100000000001 1.6529 4.958702518648578 0 0 0
109 0 1 0.0 16.529 1.1629002377640144e-18 3.305785424514077 0 0 0
120 0 1 0.0 11.5703 4.9587 4.958702518648578 0 0 0
121 0 1 0.0 13.2232 3.3058 3.305785424514077 0 0 0
122 0 1 0.0 14.876100000000001 4.9587 4.958702518648578 0 0 0
123 0 1 0.0 16.529 3.3058 3.305785424514077 0 0 0
12 0 1 0.0 18.1819 1.6529 1.6528699845809112 0 0 0
